IS_AUDITED,COUNTY_NAME,PRECINCT_NAME,PRECINCT_CODE,USA_NE_20161108_GEN_PRE_REP_TRUMP,USA_NE_20161108_GEN_PRE_DEM_CLINTON,USA_NE_20161108_GEN_PRE_LIB_JOHNSON,USA_NE_20161108_GEN_PRE_GRE_STEIN
0,_001,_1A,_1A,491,180,53,12
0,_001,_1B,_1B,378,145,32,16
0,_001,_1C,_1C,315,188,21,1
0,_001,_2A,_2A,212,53,20,0
0,_001,_2B,_2B,444,167,31,2
0,_001,_2C,_2C,379,140,16,5
0,_001,_2D,_2D,595,236,49,7
0,_001,_2E,_2E,441,168,27,8
0,_001,_3A,_3A,368,190,32,10
0,_001,_3B,_3B,324,211,21,2
0,_001,_3C,_3C,416,194,37,14
0,_001,_3D,_3D,81,42,0,0
0,_001,_3E,_3E,714,233,44,3
0,_001,_4A,_4A,287,182,22,2
0,_001,_4B,_4B,293,177,24,7
0,_001,_4C,_4C,169,113,24,3
0,_001,_4D,_4D,574,246,26,7
0,_001,_4E,_4E,127,34,6,0
0,_001,_Ayr,_Ayr,271,41,10,0
0,_001,_Blaine,_Blaine,60,4,2,1
0,_001,_Denver,_Denver,491,102,23,2
0,_001,_Highland_West_Blue,_Highland_West_Blue,299,38,5,0
0,_001,_Holstein,_Holstein,158,25,7,1
0,_001,_Juniata Precinct,_Juniata Precinct,388,71,17,3
0,_001,_Kenesaw,_Kenesaw,535,62,23,3
0,_001,_Pauline,_Pauline,135,23,10,1
0,_001,_Roseland,_Roseland,221,18,7,1
0,_001,_Verona,_Verona,121,19,5,0
0,_003,_Brunswick Precinct,_Brunswick Precinct,284,24,23,0
0,_003,_Clearwater Precinct,_Clearwater Precinct,370,26,7,1
0,_003,_Elgin 1st Ward,_Elgin 1st Ward,128,22,8,1
0,_003,_Elgin 2nd Ward,_Elgin 2nd Ward,151,26,7,3
0,_003,_Elgin Precinct,_Elgin Precinct,198,24,2,1
0,_003,_Neligh City 1st Ward,_Neligh City 1st Ward,349,61,18,1
0,_003,_Neligh City 2nd Ward,_Neligh City 2nd Ward,236,46,5,2
0,_003,_Neligh Precinct,_Neligh Precinct,212,30,6,1
0,_003,_Oakdale Precinct,_Oakdale Precinct,216,30,12,5
0,_003,_Orchard Precinct,_Orchard Precinct,253,32,6,2
0,_003,_Royal Precinct,_Royal Precinct,117,15,1,0
0,_003,_Tilden 1st Ward,_Tilden 1st Ward,104,25,2,0
0,_003,_Tilden Precinct,_Tilden Precinct,114,22,8,2
0,_005,_Arthur Precinct,_Arthur Precinct,244,17,11,0
0,_007,_Long Springs Precinct,_Long Springs Precinct,357,19,14,3
0,_009,_Blaine Precinct,_Blaine Precinct,276,30,10,0
0,_011,_Beaver Precinct,_Beaver Precinct,306,41,15,0
0,_011,_Boone Precinct,_Boone Precinct,143,9,6,0
0,_011,_Ceder Precinct,_Ceder Precinct,261,94,21,6
0,_011,_Dublin-Bonanza Precinct,_Dublin-Bonanza Precinct,95,37,8,1
0,_011,_North Branch-Shell Creek Precinct,_North Branch-Shell Creek Precinct,85,17,3,0
0,_011,_North Manchester Precinct,_North Manchester Precinct,308,43,20,3
0,_011,_Oakland Precinct,_Oakland Precinct,374,62,23,4
0,_011,_Southeast Manchester Precinct,_Southeast Manchester Precinct,369,61,20,2
0,_011,_Southwest Manchester Precinct,_Southwest Manchester Precinct,358,50,21,1
0,_013,_Voting Precinct 1,_Voting Precinct 1,330,133,39,7
0,_013,_Voting Precinct 11,_Voting Precinct 11,262,23,10,2
0,_013,_Voting Precinct 12,_Voting Precinct 12,290,21,7,3
0,_013,_Voting Precinct 15,_Voting Precinct 15,671,109,32,0
0,_013,_Voting Precinct 2,_Voting Precinct 2,365,137,37,9
0,_013,_Voting Precinct 3,_Voting Precinct 3,309,122,36,1
0,_013,_Voting Precinct 4,_Voting Precinct 4,445,132,23,6
0,_013,_Voting Precinct 5,_Voting Precinct 5,500,136,21,7
0,_013,_Voting Precinct 6,_Voting Precinct 6,445,152,25,1
0,_015,_Basin - McCulley - Butte Precinct,_Basin - McCulley - Butte Precinct,405,40,11,6
0,_015,_Bristow - Mullen - Lynch - Bush Precinct,_Bristow - Mullen - Lynch - Bush Precinct,207,33,4,3
0,_015,_Spencer - Morton Precinct,_Spencer - Morton Precinct,371,55,8,4
0,_017,_Ainsworth Precinct,_Ainsworth Precinct,434,38,6,2
0,_017,_City of Ainsworth Precinct,_City of Ainsworth Precinct,671,83,22,4
0,_017,_Pines Precinct,_Pines Precinct,280,32,11,1
0,_019,_Precinct 1,_Precinct 1,675,217,39,9
0,_019,_Precinct 10,_Precinct 10,776,326,95,28
0,_019,_Precinct 11,_Precinct 11,332,173,37,7
0,_019,_Precinct 12,_Precinct 12,395,258,49,26
0,_019,_Precinct 13,_Precinct 13,905,276,83,16
0,_019,_Precinct 14,_Precinct 14,726,306,75,18
0,_019,_Precinct 15,_Precinct 15,249,21,8,3
0,_019,_Precinct 16,_Precinct 16,411,74,25,3
0,_019,_Precinct 17,_Precinct 17,195,33,10,2
0,_019,_Precinct 18,_Precinct 18,426,136,47,10
0,_019,_Precinct 19,_Precinct 19,455,63,20,4
0,_019,_Precinct 2,_Precinct 2,440,204,40,7
0,_019,_Precinct 20,_Precinct 20,779,167,60,6
0,_019,_Precinct 21,_Precinct 21,401,71,25,2
0,_019,_Precinct 22,_Precinct 22,207,55,21,1
0,_019,_Precinct 23,_Precinct 23,249,77,8,4
0,_019,_Precinct 24,_Precinct 24,509,141,43,2
0,_019,_Precinct 25,_Precinct 25,491,86,32,8
0,_019,_Precinct 26,_Precinct 26,536,112,19,5
0,_019,_Precinct 27,_Precinct 27,211,83,19,1
0,_019,_Precinct 28,_Precinct 28,438,68,20,6
0,_019,_Precinct 29,_Precinct 29,413,61,20,3
0,_019,_Precinct 3,_Precinct 3,664,259,59,8
0,_019,_Precinct 4,_Precinct 4,943,325,46,8
0,_019,_Precinct 5,_Precinct 5,461,196,45,2
0,_019,_Precinct 6,_Precinct 6,869,294,57,8
0,_019,_Precinct 8,_Precinct 8,359,123,43,5
0,_019,_Precinct 9,_Precinct 9,493,261,64,12
0,_019,_Precint 7,_Precint 7,561,297,65,13
0,_021,_Arizona-Riverside,_Arizona-Riverside,123,58,13,3
0,_021,_BellCreek-Oakland-Pershing Precinct,_BellCreek-Oakland-Pershing Precinct,230,39,9,5
0,_021,_Craig Precinct,_Craig Precinct,178,51,20,3
0,_021,_Decatur-Quinbaugh Precinct,_Decatur-Quinbaugh Precinct,213,146,22,2
0,_021,_Everett-Logan Precinct,_Everett-Logan Precinct,153,39,9,1
0,_021,_Lyons Precinct,_Lyons Precinct,277,110,13,6
0,_021,_Oakland City 1,_Oakland City 1,242,85,10,2
0,_021,_Oakland City 2,_Oakland City 2,235,69,25,5
0,_021,_Silver Creek-Summit Precinct,_Silver Creek-Summit Precinct,200,66,11,7
0,_021,_Tekamah 1,_Tekamah 1,268,140,24,3
0,_021,_Tekamah 2,_Tekamah 2,248,127,41,2
0,_023,_David City Ward 1,_David City Ward 1,247,61,8,1
0,_023,_David City Ward 2,_David City Ward 2,282,85,15,5
0,_023,_David City Ward 3,_David City Ward 3,340,81,21,3
0,_023,_Franklin-Bone Creek Precinct,_Franklin-Bone Creek Precinct,229,43,6,0
0,_023,_Linwood-Skull Creek - Platte Precinct,_Linwood-Skull Creek - Platte Precinct,267,67,12,3
0,_023,_Oak Creek-Center Precinct,_Oak Creek-Center Precinct,308,80,11,2
0,_023,_Plum Creek-Richardson Precinct,_Plum Creek-Richardson Precinct,260,62,7,2
0,_023,_Read-Ulysses Precinct,_Read-Ulysses Precinct,206,39,11,1
0,_023,_Savannah-Alexis Precinct,_Savannah-Alexis Precinct,460,85,28,6
0,_023,_Summit-Reading Precinct,_Summit-Reading Precinct,264,60,8,1
0,_023,_Union-Olive Precinct,_Union-Olive Precinct,216,28,2,3
0,_025,_Avoca Precinct,_Avoca Precinct,165,66,18,2
0,_025,_Center Precinct,_Center Precinct,199,71,18,1
0,_025,_East Louisville Precinct,_East Louisville Precinct,267,139,24,0
0,_025,_Eight Mile Grove Precinct,_Eight Mile Grove Precinct,395,139,32,6
0,_025,_Elmwood Precinct,_Elmwood Precinct,224,105,7,5
0,_025,_Liberty Precinct,_Liberty Precinct,232,72,10,3
0,_025,_McKelverly Precinct,_McKelverly Precinct,150,72,10,2
0,_025,_Mount Pleasant Precinct,_Mount Pleasant Precinct,87,25,8,4
0,_025,_Nehawka Precinct,_Nehawka Precinct,125,47,8,1
0,_025,_North Plattsmouth Precinct,_North Plattsmouth Precinct,790,343,42,13
0,_025,_North Rock Bluff Precinct,_North Rock Bluff Precinct,389,156,15,6
0,_025,_Plattsmouth 1st Ward 1st Precinct,_Plattsmouth 1st Ward 1st Precinct,211,104,19,7
0,_025,_Plattsmouth 1st Ward 2nd Precinct,_Plattsmouth 1st Ward 2nd Precinct,208,98,15,5
0,_025,_Plattsmouth 2nd Ward 1st Precinct,_Plattsmouth 2nd Ward 1st Precinct,227,97,23,4
0,_025,_Plattsmouth 2nd Ward 2nd Precinct,_Plattsmouth 2nd Ward 2nd Precinct,198,94,18,5
0,_025,_Plattsmouth 3rd Ward 1st Precinct,_Plattsmouth 3rd Ward 1st Precinct,214,84,36,2
0,_025,_Plattsmouth 3rd Ward 2nd Precinct,_Plattsmouth 3rd Ward 2nd Precinct,177,77,24,4
0,_025,_Plattsmouth 4th Ward 1st Precinct,_Plattsmouth 4th Ward 1st Precinct,149,70,24,6
0,_025,_Plattsmouth 4th Ward 2nd Precinct,_Plattsmouth 4th Ward 2nd Precinct,220,102,23,8
0,_025,_Salt Creek Precinct,_Salt Creek Precinct,292,117,39,1
0,_025,_South Bend Precinct,_South Bend Precinct,350,131,15,1
0,_025,_South Plattsmouth Precinct,_South Plattsmouth Precinct,503,175,27,4
0,_025,_South Rock Bluff Precinct,_South Rock Bluff Precinct,653,211,40,12
0,_025,_Stove Creek Precinct,_Stove Creek Precinct,313,151,19,4
0,_025,_Tipton Precinct,_Tipton Precinct,715,309,49,5
0,_025,_Weeping Water 1st Ward,_Weeping Water 1st Ward,169,96,16,4
0,_025,_Weeping Water 2nd Ward,_Weeping Water 2nd Ward,167,87,23,3
0,_025,_West Louisville Precinct,_West Louisville Precinct,405,142,22,6
0,_025,_West Rock Bluff Precinct,_West Rock Bluff Precinct,258,104,15,8
0,_027,_Precinct 1,_Precinct 1,142,40,21,1
0,_027,_Precinct 10,_Precinct 10,130,14,9,0
0,_027,_Precinct 11,_Precinct 11,404,58,33,4
0,_027,_Precinct 12,_Precinct 12,103,37,18,2
0,_027,_Precinct 13,_Precinct 13,486,59,23,11
0,_027,_Precinct 2,_Precinct 2,347,65,21,0
0,_027,_Precinct 3,_Precinct 3,159,31,14,1
0,_027,_Precinct 4,_Precinct 4,233,31,13,1
0,_027,_Precinct 5,_Precinct 5,146,30,5,0
0,_027,_Precinct 6,_Precinct 6,752,122,31,9
0,_027,_Precinct 7,_Precinct 7,69,21,10,1
0,_027,_Precinct 8,_Precinct 8,250,27,13,0
0,_027,_Precinct 9,_Precinct 9,311,36,13,1
0,_029,_Champion/Lamar Precinct,_Champion/Lamar Precinct,214,19,5,0
0,_029,_Imperial East Precinct,_Imperial East Precinct,268,37,8,3
0,_029,_Imperial Rural Precinct,_Imperial Rural Precinct,291,25,6,0
0,_029,_Imperial West Precinct,_Imperial West Precinct,521,54,23,2
0,_029,_Wauneta Precinct,_Wauneta Precinct,354,36,12,1
0,_031,_Barley Precinct,_Barley Precinct,39,2,0,0
0,_031,_Cleveland Precinct,_Cleveland Precinct,75,5,5,0
0,_031,_Cody Precinct,_Cody Precinct,187,13,6,3
0,_031,_Crookston Precinct,_Crookston Precinct,89,9,2,0
0,_031,_East Valentine Precinct,_East Valentine Precinct,506,81,25,2
0,_031,_Gillaspie Precinct,_Gillaspie Precinct,24,1,0,0
0,_031,_Goose Creek Precinct,_Goose Creek Precinct,74,2,3,0
0,_031,_Kennedy Precinct,_Kennedy Precinct,23,0,1,2
0,_031,_Kilgore Precinct,_Kilgore Precinct,74,5,6,0
0,_031,_King Precinct,_King Precinct,17,0,0,0
0,_031,_Lackey Precinct,_Lackey Precinct,66,2,2,0
0,_031,_Loup Precinct,_Loup Precinct,106,10,7,0
0,_031,_Merriman Precinct,_Merriman Precinct,136,14,3,0
0,_031,_Mother Lake Precinct,_Mother Lake Precinct,41,2,0,0
0,_031,_Nenzel Precinct,_Nenzel Precinct,32,3,1,0
0,_031,_North Valentine Precinct,_North Valentine Precinct,527,87,34,7
0,_031,_Russell Precinct,_Russell Precinct,27,1,1,0
0,_031,_South Valentine Precinct,_South Valentine Precinct,397,60,26,1
0,_031,_Wells Precinct,_Wells Precinct,82,9,3,0
0,_031,_Wood Lake Precinct,_Wood Lake Precinct,101,11,2,0
0,_033,_Gurley Precinct,_Gurley Precinct,266,22,15,2
0,_033,_Lodgepole Precinct,_Lodgepole Precinct,335,51,13,0
0,_033,_Potter Precinct,_Potter Precinct,321,30,15,0
0,_033,_Sidney Precinct 1,_Sidney Precinct 1,429,102,27,1
0,_033,_Sidney Precinct 2,_Sidney Precinct 2,597,112,37,13
0,_033,_Sidney Precinct 3,_Sidney Precinct 3,334,92,32,13
0,_033,_Sidney Precinct 4,_Sidney Precinct 4,428,102,32,8
0,_033,_Sidney Precinct 5,_Sidney Precinct 5,706,166,26,5
0,_033,_Union Valley Precinct,_Union Valley Precinct,249,34,16,4
0,_035,_Clay Center Precinct,_Clay Center Precinct,265,70,14,1
0,_035,_Edgar Cons. Precinct,_Edgar Cons. Precinct,242,56,12,1
0,_035,_Fairfield Precinct,_Fairfield Precinct,154,32,10,1
0,_035,_Glenvil Precinct,_Glenvil Precinct,161,24,8,0
0,_035,_Harvard Precinct,_Harvard Precinct,268,76,22,7
0,_035,_L.L.L.M. CONS Precinct,_L.L.L.M. CONS Precinct,177,36,4,3
0,_035,_Leicester/Inland Precinct,_Leicester/Inland Precinct,175,26,15,0
0,_035,_Spring Ranch/Fairfield Precinct,_Spring Ranch/Fairfield Precinct,172,17,3,0
0,_035,_Sutton 1st Precinct,_Sutton 1st Precinct,303,62,8,2
0,_035,_Sutton 2nd Precinct,_Sutton 2nd Precinct,301,47,13,0
0,_035,_Sutton Twps Precinct,_Sutton Twps Precinct,204,31,7,0
0,_037,_1 Precinct,_1 Precinct,289,185,19,7
0,_037,_2 Precinct,_2 Precinct,481,257,22,5
0,_037,_3 Precinct,_3 Precinct,440,241,40,6
0,_037,_4 Precinct,_4 Precinct,579,119,15,5
0,_037,_5 Precinct,_5 Precinct,382,57,22,3
0,_039,"_Bancroft, Cleveland & Neligh Precinct","_Bancroft, Cleveland & Neligh Precinct",364,104,19,4
0,_039,_Beemer & Logan Precinct,_Beemer & Logan Precinct,358,67,8,2
0,_039,_St. Charles Sherman Garfield & Cuming Precinct,_St. Charles Sherman Garfield & Cuming Precinct,428,86,21,2
0,_039,_SW 4,_SW 4,431,77,25,4
0,_039,_West Point Ward 1 & 3,_West Point Ward 1 & 3,549,152,32,9
0,_039,_West Point Ward 2,_West Point Ward 2,393,87,19,1
0,_039,"_Wisner, Blaine & Grant Precinct","_Wisner, Blaine & Grant Precinct",599,146,33,4
0,_041,_Algernan/Elk Creek Precinct,_Algernan/Elk Creek Precinct,194,26,10,0
0,_041,_Ansley/Myrtle/Westerville Precinct,_Ansley/Myrtle/Westerville Precinct,356,52,20,5
0,_041,_Arnold Precinct,_Arnold Precinct,422,40,10,7
0,_041,_Berwyn Precinct,_Berwyn Precinct,95,14,5,0
0,_041,_Broken Bow North Precinct,_Broken Bow North Precinct,127,46,7,4
0,_041,_Broken Bow Northwest Precinct,_Broken Bow Northwest Precinct,393,68,32,1
0,_041,_Broken Bow South Precinct,_Broken Bow South Precinct,465,95,20,5
0,_041,_Broken Bow Southwest Precinct,_Broken Bow Southwest Precinct,207,48,7,1
0,_041,_Cliff Precinct,_Cliff Precinct,76,4,0,0
0,_041,_Comstock Precinct,_Comstock Precinct,59,19,1,0
0,_041,_Corner/Rural Sargent Precinct,_Corner/Rural Sargent Precinct,78,11,3,0
0,_041,_Custer Precinct,_Custer Precinct,46,8,5,1
0,_041,_Delight Precinct,_Delight Precinct,365,39,20,3
0,_041,_Douglas Grove Precinct,_Douglas Grove Precinct,42,7,4,0
0,_041,_East Center Precinct,_East Center Precinct,25,0,3,0
0,_041,_Elim Precinct,_Elim Precinct,71,1,0,0
0,_041,_Garfield Precinct,_Garfield Precinct,55,4,1,0
0,_041,_Grant Precinct,_Grant Precinct,20,4,0,0
0,_041,_Hayes/Victoria Precinct,_Hayes/Victoria Precinct,199,26,9,1
0,_041,_Kilfoil Precinct,_Kilfoil Precinct,306,28,12,1
0,_041,_Lillian/Milburn Precinct,_Lillian/Milburn Precinct,87,4,4,0
0,_041,_Loup Precinct,_Loup Precinct,60,3,1,0
0,_041,_North Rural Broken Bow Precinct,_North Rural Broken Bow Precinct,204,13,4,0
0,_041,_Ryno Precinct,_Ryno Precinct,51,3,0,0
0,_041,_Sargent City Precinct,_Sargent City Precinct,203,39,13,4
0,_041,_South Rural Broken Bow Precinct,_South Rural Broken Bow Precinct,186,18,3,0
0,_041,_Spring Creek Precinct,_Spring Creek Precinct,8,1,1,0
0,_041,_Triumph Precinct,_Triumph Precinct,64,0,4,0
0,_041,_Wayne Precinct,_Wayne Precinct,58,4,0,0
0,_041,_West Union Precinct,_West Union Precinct,31,1,0,0
0,_041,_Wood River Precinct,_Wood River Precinct,142,15,7,4
0,_043,_Covington Island Precinct,_Covington Island Precinct,504,188,19,7
0,_043,_Dakota City Precinct,_Dakota City Precinct,371,225,20,4
0,_043,_Dakota Rural Precinct,_Dakota Rural Precinct,185,62,5,0
0,_043,_Emerson Precinct,_Emerson Precinct,162,36,11,0
0,_043,_Hubbard Precinct,_Hubbard Precinct,146,83,7,0
0,_043,_Omadi Precinct,_Omadi Precinct,400,107,28,4
0,_043,_South City Precinct Precinct 4AA,_South City Precinct Precinct 4AA,209,133,11,3
0,_043,_South Sioux City 1 Precinct,_South Sioux City 1 Precinct,198,216,11,3
0,_043,_South Sioux City 2 Precinct,_South Sioux City 2 Precinct,269,343,37,6
0,_043,_South Sioux City 3A Precinct,_South Sioux City 3A Precinct,289,346,35,10
0,_043,_South Sioux City 4A Precinct,_South Sioux City 4A Precinct,228,184,16,5
0,_043,_South Sioux City 4B Precinct,_South Sioux City 4B Precinct,368,267,18,5
0,_043,_St. John's Precinct,_St. John's Precinct,287,124,11,3
0,_045,_#1 Precinct,_#1 Precinct,140,52,16,10
0,_045,_#10 Precinct,_#10 Precinct,373,56,18,0
0,_045,_#11 Precinct,_#11 Precinct,233,45,20,1
0,_045,_#2 Precinct,_#2 Precinct,345,149,25,15
0,_045,_#3 Precinct,_#3 Precinct,285,143,21,12
0,_045,_#4 Precinct,_#4 Precinct,242,118,24,5
0,_045,_#5 Precinct,_#5 Precinct,158,89,23,7
0,_045,_#6 Precinct,_#6 Precinct,291,52,11,0
0,_045,_#7 Precinct,_#7 Precinct,244,46,16,2
0,_045,_#8 Precinct,_#8 Precinct,212,32,9,0
0,_045,_#9 Precinct,_#9 Precinct,109,19,8,0
0,_047,_Coyote Precinct,_Coyote Precinct,143,38,4,2
0,_047,_Cozad East Precinct,_Cozad East Precinct,649,157,37,9
0,_047,_Cozad West Precinct,_Cozad West Precinct,614,140,35,5
0,_047,_Fairview Precinct,_Fairview Precinct,112,27,4,0
0,_047,_Farnam Precinct,_Farnam Precinct,114,14,5,0
0,_047,_German Precinct,_German Precinct,130,10,10,0
0,_047,_Gillan Precinct,_Gillan Precinct,206,23,22,0
0,_047,_Gothenburg East Precinct,_Gothenburg East Precinct,736,143,36,0
0,_047,_Gothenburg West Precinct,_Gothenburg West Precinct,629,185,34,9
0,_047,_Grant Precinct,_Grant Precinct,170,42,12,3
0,_047,_Kennebec Precinct,_Kennebec Precinct,79,6,7,0
0,_047,_Lexington 1st Precinct,_Lexington 1st Precinct,192,220,18,7
0,_047,_Lexington 2nd Precinct,_Lexington 2nd Precinct,412,243,32,1
0,_047,_Lexington 3rd Precinct,_Lexington 3rd Precinct,440,309,39,5
0,_047,_Lexington 4th Precinct,_Lexington 4th Precinct,83,160,13,3
0,_047,_Lexington 5th Precinct,_Lexington 5th Precinct,213,255,34,4
0,_047,_Overton Precinct,_Overton Precinct,436,60,16,4
0,_047,_Platte Precinct,_Platte Precinct,230,60,6,1
0,_047,_Ringgold Precinct,_Ringgold Precinct,182,25,5,1
0,_047,_Woodriver Precinct,_Woodriver Precinct,214,19,12,4
0,_049,_Big Springs Precinct,_Big Springs Precinct,273,34,24,0
0,_049,_Chappell Precinct,_Chappell Precinct,264,56,8,1
0,_049,_Swan Precinct,_Swan Precinct,272,30,15,0
0,_051,_Concord/Dixon/Clark Precinct,_Concord/Dixon/Clark Precinct,208,48,16,0
0,_051,_Daily/Hooker/Newcastle Precinct,_Daily/Hooker/Newcastle Precinct,344,101,27,5
